Date,Open,Close,OC Return,OC Return Sq,RV Daily,RQ Daily,FSI US,FSI Vol
2013-10-01,168.14,169.32,0.006993449945572152,4.890834214122314e-05,2.9829018290659055e-05,1.0526446748590871e-09,-1.162,-0.938
2013-10-02,168.35,169.16,0.004799866997204269,2.3038723190850722e-05,2.3948298464079645e-05,9.516305060554841e-10,-1.137,-0.927
2013-10-03,168.79,167.67,-0.006657576751120028,4.4323328197053914e-05,3.489745721540693e-05,1.4018898152688884e-09,-1.11,-0.941
2013-10-04,167.75,168.86,0.006595193389562879,4.34965758457339e-05,1.883792565247505e-05,3.7451119541832476e-10,-1.153,-0.995
2013-10-07,167.41,167.44,0.0001791847100509399,3.2107160316039403e-08,2.705969466826877e-05,8.922545884036705e-10,-1.052,-0.887
2013-10-08,167.4,165.48,-0.011535816462164233,0.00013307506144873932,5.013109258758317e-05,1.6096522203912685e-09,-1.007,-0.85
2013-10-09,165.81,165.58,-0.0013880928026213711,1.9268016286892526e-06,5.3928820807589414e-05,2.3761248714642444e-09,-1.016,-0.794
2013-10-10,167.29,169.16,0.011116179261098442,0.0001235694413648751,3.037625563140105e-05,1.528403571246373e-09,-1.177,-0.992
2013-10-11,168.9,170.25,0.00796112121586742,6.337945101373434e-05,3.2673106865367416e-05,1.380956152855981e-09,-1.264,-1.151
2013-10-14,169.21,170.96,0.010289063930357,0.00010586483656297345,2.741852127361646e-05,7.139565979974802e-10,-1.242,-1.13
